loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, bank_asset_value, luxury_assets_value,Expenses, loan_status
2425,3, Not Graduate, Yes,6100000,22800000,18,640,16800000,7300000,6000000,19600000,2550500, Approved
2426,0, Not Graduate, No,6000000,22900000,16,302,12200000,6500000,7100000,17700000,4978360, Rejected
2427,2, Not Graduate, No,8400000,23200000,16,476,15200000,5400000,8600000,18700000,5093169, Rejected
2428,2, Graduate, No,9300000,22000000,14,393,4300000,3800000,13900000,28400000,6886580, Rejected
2429,0, Graduate, No,4200000,10300000,10,506,9300000,4500000,6000000,12400000,2986476, Rejected
2430,3, Graduate, No,9600000,37800000,10,418,6700000,5500000,11300000,34900000,6431578, Rejected
2431,3, Graduate, No,5600000,13400000,6,865,14900000,9700000,6000000,12300000,2869843, Approved
2432,4, Graduate, No,7800000,28600000,2,703,500000,12400000,10500000,29500000,4372372, Approved
2433,2, Graduate, Yes,4500000,12600000,2,568,6900000,3900000,2900000,17800000,1978365, Approved
2434,3, Graduate, No,2400000,5900000,2,425,1100000,500000,2500000,7400000,1807201, Rejected
2435,0, Not Graduate, No,3900000,11300000,12,305,5000000,5900000,2100000,8800000,2856082, Rejected
2436,5, Graduate, Yes,9600000,20600000,6,456,17300000,11000000,11600000,21700000,6944492, Rejected
2437,4, Not Graduate, No,900000,2600000,2,602,600000,800000,1000000,3200000,361230, Approved
2438,3, Graduate, Yes,1100000,3800000,20,814,1400000,1500000,1100000,3200000,558107, Approved
2439,4, Not Graduate, No,6400000,24900000,2,640,10000000,5700000,6300000,18700000,3716572, Approved
2440,2, Graduate, No,4600000,15000000,4,817,7200000,2400000,6600000,13000000,1953378, Approved
2441,4, Graduate, No,7600000,29800000,20,361,13800000,5800000,5900000,15300000,4652996, Rejected
2442,5, Not Graduate, No,6800000,20100000,14,839,1900000,600000,7500000,15600000,3992162, Approved
2443,5, Graduate, No,7100000,27000000,20,592,5100000,9600000,7600000,20200000,3571368, Approved
2444,4, Not Graduate, Yes,6700000,24700000,6,498,12900000,700000,8400000,18800000,5235841, Rejected
2445,5, Not Graduate, Yes,5800000,12400000,6,847,5100000,9000000,7600000,14100000,3399768, Approved
2446,0, Graduate, Yes,8600000,29400000,16,643,1000000,14100000,12300000,33000000,3724655, Approved
2447,0, Graduate, Yes,3500000,10600000,4,389,8300000,4800000,2500000,9100000,1891566, Approved
2448,2, Graduate, Yes,4800000,17500000,20,381,400000,6900000,7000000,13400000,3631614, Rejected
2449,5, Graduate, Yes,6100000,14400000,16,400,9200000,2800000,5600000,23800000,4515239, Rejected
2450,5, Graduate, Yes,5200000,12700000,16,718,11700000,100000,7200000,18100000,3110109, Approved
2451,5, Not Graduate, Yes,4100000,12400000,8,309,8200000,1000000,3300000,13000000,3392590, Rejected
2452,5, Not Graduate, No,3200000,7400000,2,838,2200000,2900000,3600000,10200000,1418527, Approved
2453,3, Not Graduate, Yes,7500000,21600000,14,678,8800000,12100000,11200000,20100000,3805092, Approved
2454,2, Not Graduate, Yes,1500000,4500000,14,826,3200000,1700000,1600000,4600000,699366, Approved
2455,4, Graduate, Yes,1200000,3100000,16,348,1200000,2200000,1700000,3500000,733329, Rejected
2456,1, Graduate, Yes,8400000,19700000,6,476,24700000,16500000,12100000,31800000,6866227, Rejected
2457,0, Not Graduate, Yes,7900000,26300000,8,666,4600000,9200000,11800000,18400000,3284289, Approved
2458,1, Graduate, Yes,2100000,4300000,20,896,100000,2300000,2300000,7500000,1173028, Approved
2459,2, Graduate, No,2500000,7000000,20,547,800000,1200000,2300000,5200000,2059374, Rejected
2460,2, Not Graduate, Yes,3700000,13900000,2,405,5900000,3200000,5500000,9100000,1583837, Approved
2461,5, Graduate, No,1100000,4000000,16,498,400000,100000,700000,2300000,674487, Rejected
2462,5, Graduate, No,6500000,24800000,8,779,7000000,9600000,8800000,15700000,3405471, Approved
2463,0, Not Graduate, Yes,8200000,31500000,8,403,11500000,8800000,6100000,19000000,6846265, Rejected
2464,2, Not Graduate, No,5000000,12400000,8,709,11300000,6800000,4200000,13300000,2272440, Approved
2465,1, Not Graduate, No,1500000,6000000,6,507,2600000,2700000,1900000,4800000,1104668, Rejected
2466,5, Not Graduate, No,3700000,9100000,18,368,3400000,2400000,3300000,8400000,2836573, Rejected
2467,3, Graduate, Yes,4100000,14600000,16,760,4700000,6600000,3000000,14900000,2385929, Approved
2468,2, Not Graduate, No,7200000,16800000,6,796,6600000,6100000,9800000,14400000,3824218, Approved
2469,1, Graduate, No,2000000,5000000,6,876,500000,2900000,1500000,5800000,859828, Approved
2470,3, Not Graduate, No,2000000,4700000,14,673,800000,3400000,1500000,5900000,849835, Approved
2471,1, Graduate, Yes,5100000,11500000,4,747,5000000,8900000,7000000,14100000,2704576, Approved
2472,1, Not Graduate, No,6000000,13600000,12,589,9000000,300000,7100000,12600000,3079826, Approved
2473,1, Graduate, No,4900000,18100000,8,382,13600000,400000,2400000,15500000,3710378, Rejected
2474,3, Not Graduate, Yes,900000,2300000,12,900,1300000,0,1100000,3300000,463887, Approved
2475,1, Graduate, Yes,7500000,25000000,18,628,3500000,2200000,4700000,21700000,3050558, Approved
2476,2, Graduate, No,6400000,25000000,12,667,13500000,5500000,5400000,25500000,3339247, Approved
2477,2, Graduate, Yes,8700000,26400000,2,778,8500000,2400000,10300000,28800000,4100227, Approved
2478,4, Graduate, Yes,7300000,17200000,18,831,18500000,4300000,5200000,23000000,3056890, Approved
2479,5, Graduate, No,7400000,27100000,4,320,19800000,14600000,9400000,25200000,3054140, Approved
2480,2, Graduate, No,2700000,9300000,16,656,7700000,2500000,3600000,6400000,1544665, Approved
2481,3, Graduate, No,3400000,8900000,6,896,4200000,4800000,4200000,10200000,1616736, Approved
2482,3, Not Graduate, Yes,2100000,7400000,4,320,3300000,2700000,2200000,6300000,1147282, Approved
2483,2, Not Graduate, No,3100000,10500000,10,751,5500000,5900000,1600000,9000000,1830084, Approved
2484,5, Not Graduate, No,4700000,17400000,2,523,10600000,7000000,5200000,10900000,2052852, Approved
2485,5, Graduate, No,3100000,10500000,6,584,7700000,2100000,2900000,10900000,1517007, Approved
2486,2, Not Graduate, No,5700000,20400000,2,630,3000000,3100000,2900000,22600000,2822655, Approved
2487,3, Graduate, Yes,2300000,8000000,14,472,4400000,3300000,1800000,7700000,1785237, Rejected
2488,0, Not Graduate, Yes,6600000,18500000,16,802,14600000,1100000,9700000,21800000,3563299, Approved
2489,2, Graduate, Yes,2700000,6400000,18,547,5000000,1700000,1700000,9200000,2138481, Rejected
2490,1, Not Graduate, Yes,800000,2800000,16,726,2000000,1300000,1200000,3100000,392234, Approved
2491,1, Graduate, No,6600000,18500000,8,712,2300000,3200000,7600000,24400000,2808606, Approved
2492,3, Graduate, No,3900000,10700000,6,790,10600000,1900000,2700000,12500000,1624224, Approved
2493,5, Not Graduate, No,200000,600000,16,396,0,0,200000,500000,153514, Rejected
2494,3, Graduate, No,2000000,4200000,6,831,1300000,1700000,1200000,6900000,886363, Approved
2495,2, Graduate, Yes,9100000,20900000,20,632,4200000,400000,13200000,30000000,4798714, Approved
2496,3, Graduate, No,4700000,10800000,8,527,13300000,3100000,4800000,13600000,2845888, Rejected
2497,3, Not Graduate, Yes,3200000,11100000,6,708,8900000,5700000,1500000,8100000,1286308, Approved
2498,2, Not Graduate, No,1700000,4200000,14,829,200000,1600000,1600000,4600000,887876, Approved
2499,1, Not Graduate, No,2600000,8100000,12,854,4500000,5100000,2500000,6300000,1441302, Approved
2500,3, Not Graduate, Yes,2700000,6700000,14,899,2400000,4200000,2000000,6000000,1531046, Approved
2501,0, Not Graduate, Yes,3600000,13400000,6,589,3600000,0,4000000,11200000,1939357, Approved
2502,4, Graduate, Yes,7200000,26000000,6,571,4700000,0,4200000,22600000,3245947, Approved
2503,2, Not Graduate, Yes,2500000,6400000,6,708,6900000,200000,3500000,9900000,1309449, Approved
2504,2, Not Graduate, No,5500000,19600000,16,328,2400000,4800000,3700000,10900000,3573643, Rejected
2505,3, Graduate, Yes,9200000,33500000,8,564,20800000,15200000,11400000,29800000,3906816, Approved
2506,3, Not Graduate, No,9000000,19000000,8,693,18300000,4500000,7200000,29600000,4112386, Approved
2507,4, Not Graduate, Yes,5900000,15000000,14,626,16400000,4600000,8200000,17600000,2898394, Approved
2508,4, Graduate, No,5600000,15600000,12,470,9900000,10700000,7000000,14600000,4030564, Rejected
2509,2, Not Graduate, Yes,3200000,12500000,8,849,400000,5300000,4400000,10400000,1458362, Approved
2510,5, Not Graduate, No,9100000,27800000,16,547,21900000,7000000,9400000,31900000,7298629, Rejected
2511,0, Not Graduate, Yes,4600000,15100000,2,417,5600000,3900000,6600000,11800000,1869020, Approved
2512,4, Graduate, No,7300000,14900000,2,358,13600000,12300000,7300000,20400000,5702320, Rejected
2513,5, Not Graduate, Yes,1300000,3100000,16,826,200000,1700000,1400000,5100000,604701, Approved
2514,0, Not Graduate, No,1800000,4200000,6,836,1300000,1900000,2000000,6800000,1039064, Approved
2515,3, Graduate, No,500000,1700000,10,509,400000,300000,300000,1400000,366388, Rejected
2516,2, Not Graduate, Yes,5700000,20500000,20,581,15200000,7800000,8500000,11400000,2316582, Approved
2517,4, Graduate, No,300000,1100000,4,359,100000,0,200000,1000000,141902, Approved
2518,5, Graduate, Yes,2100000,7100000,10,517,1200000,2900000,1400000,5400000,1336793, Rejected
2519,1, Not Graduate, Yes,5700000,20100000,14,442,11700000,7300000,6500000,17900000,4310866, Rejected
2520,1, Not Graduate, Yes,1100000,2700000,16,346,1900000,300000,800000,2200000,845641, Rejected
2521,5, Graduate, No,9300000,34000000,6,742,4200000,600000,8200000,32800000,4529376, Approved
2522,1, Graduate, Yes,3500000,8100000,10,626,7100000,5500000,2900000,7200000,1789833, Approved
2523,0, Not Graduate, Yes,8200000,28800000,4,619,9000000,1100000,6300000,23000000,3933601, Approved
2524,2, Not Graduate, Yes,7500000,17900000,20,734,9100000,5500000,4900000,23000000,3371591, Approved
2525,1, Graduate, Yes,7000000,25600000,6,420,15100000,11500000,8700000,15300000,5440402, Rejected
2526,5, Not Graduate, Yes,3900000,8300000,18,600,3900000,600000,5600000,10400000,2144336, Approved
2527,3, Graduate, Yes,4700000,13200000,12,440,4000000,3300000,4300000,16600000,2910538, Rejected
2528,5, Not Graduate, Yes,1700000,5200000,16,820,1700000,1200000,1000000,4000000,979679, Approved
2529,0, Graduate, No,2500000,7800000,8,437,5800000,0,3300000,5800000,1816109, Rejected
2530,1, Not Graduate, Yes,400000,1400000,12,468,700000,0,400000,1500000,311079, Rejected
2531,0, Not Graduate, Yes,2400000,9100000,8,368,2200000,200000,3300000,5600000,1734951, Rejected
2532,4, Graduate, No,5700000,21900000,2,871,3200000,1700000,6100000,14400000,3072836, Approved
2533,1, Graduate, No,9800000,37900000,4,816,21800000,12200000,8500000,26100000,5859616, Approved
2534,5, Graduate, No,9000000,32800000,4,773,10600000,4100000,11500000,18900000,4510427, Approved
2535,3, Not Graduate, No,800000,3000000,14,576,1200000,1300000,400000,2600000,405155, Approved
2536,1, Graduate, No,1600000,4500000,14,673,1900000,2700000,1300000,3700000,798999, Approved
2537,0, Graduate, Yes,9800000,34100000,20,760,21500000,9400000,13600000,33400000,4265845, Approved
2538,5, Not Graduate, Yes,2900000,7500000,12,678,3400000,3000000,3700000,10900000,1581918, Approved
2539,4, Not Graduate, Yes,3900000,12000000,14,893,6000000,4700000,5200000,12900000,2175934, Approved
2540,0, Graduate, Yes,3300000,9000000,18,754,6100000,3900000,4700000,6900000,1778622, Approved
2541,3, Graduate, Yes,700000,2200000,8,617,1600000,400000,900000,2400000,311165, Approved
2542,3, Not Graduate, Yes,8400000,29500000,20,661,14600000,3400000,10900000,28900000,4816161, Approved
2543,1, Graduate, Yes,4000000,12100000,12,356,10500000,2500000,5000000,15600000,2462346, Rejected
2544,0, Not Graduate, Yes,1900000,6300000,16,811,1100000,100000,1900000,5100000,833556, Approved
2545,0, Not Graduate, No,3900000,14600000,2,730,9200000,4000000,5400000,14600000,2330274, Approved
2546,5, Not Graduate, No,7400000,18000000,2,792,5300000,9400000,5300000,19900000,4428108, Approved
2547,5, Not Graduate, Yes,5900000,16000000,6,798,15900000,5000000,3100000,12300000,2631220, Approved
2548,2, Not Graduate, No,1400000,2900000,12,490,600000,1600000,1300000,5500000,1153665, Rejected
2549,2, Graduate, Yes,1800000,5500000,6,448,2900000,300000,1300000,5600000,1285070, Rejected
2550,0, Graduate, Yes,1000000,3100000,6,525,1900000,1700000,1400000,2800000,768013, Rejected
2551,1, Graduate, No,7400000,19200000,20,415,2200000,4800000,7000000,29200000,5924896, Rejected
2552,5, Graduate, No,2700000,10600000,16,496,800000,2900000,2400000,9700000,1741409, Rejected
2553,1, Not Graduate, Yes,3600000,13100000,8,543,2900000,100000,2700000,9900000,2340033, Rejected
2554,5, Graduate, No,7000000,18400000,12,520,4700000,11900000,3800000,17000000,5577557, Rejected
2555,4, Not Graduate, Yes,5000000,18000000,14,307,5300000,5600000,3300000,12800000,3317706, Rejected
2556,2, Graduate, No,1800000,5700000,14,502,1400000,1100000,1300000,4400000,1514445, Rejected
2557,2, Graduate, Yes,4700000,12000000,6,505,3400000,3800000,2300000,18000000,3873903, Rejected
2558,2, Not Graduate, Yes,6700000,23100000,4,304,14400000,7100000,10000000,24300000,4007906, Approved
2559,5, Not Graduate, No,5800000,17500000,10,719,5800000,1900000,3100000,12400000,2722120, Approved
2560,0, Graduate, Yes,5900000,22700000,18,855,13400000,6300000,4000000,14500000,3280118, Approved
2561,4, Not Graduate, No,6000000,15800000,18,593,6800000,4800000,6400000,13200000,3370846, Approved
2562,1, Not Graduate, Yes,700000,1400000,10,523,700000,1100000,900000,1600000,483117, Rejected
2563,0, Not Graduate, Yes,3700000,13100000,14,385,10600000,6800000,4900000,9200000,2339203, Rejected
2564,0, Graduate, Yes,7100000,19300000,6,783,3900000,4800000,5000000,21800000,3891814, Approved
2565,5, Graduate, Yes,1100000,3900000,2,538,400000,1300000,1600000,4300000,481021, Approved
2566,3, Not Graduate, Yes,9500000,20100000,2,506,16800000,800000,11000000,32700000,5860106, Rejected
2567,4, Not Graduate, Yes,2200000,8600000,2,461,1400000,3000000,2100000,4700000,950179, Approved
2568,4, Not Graduate, Yes,5500000,20000000,8,666,3800000,4700000,7900000,18000000,3160426, Approved
2569,3, Not Graduate, Yes,4400000,16300000,20,561,5500000,8000000,4000000,12000000,2197978, Approved
2570,5, Not Graduate, No,5000000,10800000,10,345,12300000,5000000,6300000,14100000,4215791, Rejected
2571,4, Not Graduate, Yes,6100000,12500000,14,862,11300000,1500000,6800000,21900000,2606360, Approved
2572,3, Not Graduate, No,8100000,22300000,10,686,20400000,8700000,6200000,19200000,4182507, Approved
2573,4, Graduate, Yes,7000000,19600000,8,708,17600000,2600000,4500000,24300000,3629430, Approved
2574,4, Not Graduate, No,5600000,14800000,20,656,9600000,9200000,6500000,11600000,3159809, Approved
2575,4, Graduate, No,1800000,7000000,14,743,2600000,1000000,1500000,4500000,999637, Approved
2576,2, Graduate, No,3600000,12100000,14,408,10100000,4200000,5400000,13000000,2331833, Rejected
2577,5, Graduate, No,600000,1300000,14,408,1000000,300000,900000,1600000,425046, Rejected
2578,1, Graduate, Yes,4900000,16500000,12,439,7500000,1400000,7200000,10300000,3218661, Rejected
2579,3, Graduate, Yes,3000000,7100000,6,415,2000000,5700000,2500000,9500000,2467917, Rejected
2580,0, Not Graduate, Yes,3800000,10600000,12,490,3300000,6500000,3100000,14400000,2900218, Rejected
2581,1, Graduate, Yes,7600000,30000000,16,884,13300000,3600000,10800000,17200000,4520150, Approved
2582,4, Graduate, No,7800000,25400000,18,425,3000000,14000000,7200000,30500000,5720407, Rejected
2583,0, Graduate, No,6800000,21700000,20,730,17500000,1300000,3600000,18600000,2741859, Approved
2584,4, Graduate, Yes,5900000,17300000,20,657,1500000,5600000,4100000,13000000,3475440, Approved
2585,2, Not Graduate, No,4900000,16800000,10,480,2200000,8900000,2700000,12600000,3943106, Rejected
2586,3, Not Graduate, Yes,1100000,3100000,16,356,1300000,100000,1600000,3000000,900387, Rejected
2587,1, Not Graduate, Yes,9800000,36000000,12,629,28000000,4100000,11200000,29800000,5410755, Approved
2588,1, Graduate, Yes,1200000,4700000,2,667,1100000,300000,800000,4200000,574630, Approved
2589,0, Not Graduate, No,4700000,11500000,18,559,7500000,0,2600000,18700000,1905314, Approved
2590,4, Graduate, No,6700000,16000000,4,791,0,13000000,5200000,20700000,3720027, Approved
2591,0, Not Graduate, Yes,3700000,11300000,6,538,6200000,400000,5400000,10400000,2763287, Rejected
2592,2, Graduate, No,7400000,16000000,20,358,16700000,5500000,4300000,26800000,5871065, Rejected
2593,2, Not Graduate, No,3300000,11700000,14,439,4000000,6300000,1700000,8300000,2387568, Rejected
2594,2, Graduate, Yes,4800000,15300000,12,503,3300000,4000000,4300000,12000000,2900348, Rejected
2595,4, Graduate, Yes,4600000,11900000,6,810,11200000,8200000,5200000,17500000,2756860, Approved
2596,1, Graduate, Yes,8000000,30600000,14,302,12700000,13100000,6800000,23900000,5703726, Rejected
2597,0, Not Graduate, No,4100000,8800000,18,300,10900000,6400000,3500000,8600000,3468300, Rejected
2598,4, Not Graduate, No,2600000,7200000,16,612,1300000,1000000,1400000,5800000,1497944, Approved
2599,3, Not Graduate, No,1300000,5000000,6,686,2700000,2000000,900000,4100000,686175, Approved
2600,0, Graduate, Yes,2300000,4900000,12,409,3300000,2400000,3200000,4700000,1950084, Rejected
2601,5, Graduate, No,300000,900000,6,492,800000,300000,400000,700000,206036, Rejected
2602,0, Graduate, Yes,7000000,21700000,20,498,6600000,5500000,3900000,14700000,4849345, Rejected
2603,3, Not Graduate, Yes,4400000,10900000,18,611,8600000,6300000,3000000,8800000,2460271, Approved
2604,5, Not Graduate, Yes,5100000,11800000,6,776,7600000,400000,4400000,10500000,2829524, Approved
